file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111207_www.biolog.pl_039e473555c4ee6a818fbd7ac007c8edc8407155a9cd534dfb0abe80	1.10	50.00	0.56	0.00	0.00	0.00	1	1	178	0	0	7
20120106_odkrywcy.pl_118b87b6df1d2f9b54f7dc4d1ec4e324e03c849d937da26bc9124621	47.56	94.93	31.73	25.00	66.67	15.38	599	32	1289	6	3	33
20111207_goodcontents.net_6ddd653138b9ebef2c8b3eea220ac17362418304e9c47f22c2af8e3b	89.68	89.03	90.34	28.57	40.00	22.22	430	53	46	2	3	7
20111207_www.we-dwoje.pl_7750fcbf097b086bffb815c87e01ec6d4bdce042f20e34c6a181abb2	80.47	76.66	84.69	0.00	0.00	0.00	509	155	92	0	7	20
20111121_www.biolog.pl_f1377bd36757954a1c0131ef035e6f950fe847f3ecad66d464d747fd	84.18	77.58	92.02	0.00	0.00	0.00	519	150	45	0	20	11
20120104_energetyka.wnp.pl_de7a5b66b6dcfad27ce31f85ebff935a83e553fac41b6189864e8660	64.31	73.21	57.34	0.00	0.00	0.00	82	30	61	0	0	5
20111207_www.we-dwoje.pl_236b1a486c6395f60ac9a1d2949131e949716add254e677ecff3eed1	92.96	93.71	92.22	0.00	0.00	0.00	462	31	39	0	6	7
20120102_www.biolog.pl_183e757bd483767ac212b27981d1402ba1ff5227c483a602136df269	76.85	67.20	89.75	0.00	0.00	0.00	254	124	29	0	16	10
20120106_wiadomosci.wp.pl_f166a5138ccf340a4739beb97132e4670fbd266945872dfb2a5f95f4	67.19	62.77	72.27	50.00	50.00	50.00	86	51	33	2	2	2
20120106_logistyka.wnp.pl_27ce173ae3fb549f83c2acdd9a5abbd7ecb7e4104837ba3ee99a3287	83.90	89.59	78.89	0.00	0.00	0.00	284	33	76	0	0	8
20120105_www.we-dwoje.pl_c8178c22e2659f9cda5210eb3439f5f78b92fd959a8645e57473286d	90.50	90.67	90.33	0.00	0.00	0.00	243	25	26	0	4	7
20111121_www.we-dwoje.pl_6d6817d20f82986c52426986c94ef4a1de0f35aa9c643662d32a2ca3	91.43	92.29	90.58	0.00	0.00	0.00	1077	90	112	0	3	29
20120106_katowice.gazeta.pl_53fe4054505be6ea6b40a7d967f278ae921093eb2b145f54b778f180	91.65	95.52	88.07	73.68	70.00	77.78	384	18	52	7	3	2
20120104_www.rmf24.pl_39c9c81d1e09f7d3628fac5e3cd02e18e3a5a414273b98a8966f1dba	81.30	79.00	83.75	66.67	80.00	57.14	237	63	46	4	1	3
20120104_gwizdek24.se.pl_a6bd37e3bc05b26de47f22e0ef08fb02f0d5e62e5e3558d15871d38a	17.92	10.24	71.84	35.29	30.00	42.86	74	649	29	3	7	4
20120102_www.biolog.pl_18fa987c4df0404a2a81a488b1c87144123c6f9aac96f4ab89ec37c0	85.54	78.96	93.31	0.00	0.00	0.00	488	130	35	0	10	13
20120105_zdrowie.gazeta.pl_464285b45a4d83afe4c38d1dbe170c5ab1eddb12dd4455477b761a0e	84.02	89.31	79.33	64.29	90.00	50.00	426	51	111	9	1	9
20111207_www.zdrowiutko.info_087d4f5b87f18f340f945c2381b1f770980d4e67243a71d8e30f1226	91.54	91.42	91.66	80.52	83.78	77.50	1385	130	126	31	6	9
20120104_www.rp.pl_81eee2d392ad20946df2eac3bac84b18c39296c0df3e4610526e6bcc	1.53	7.23	0.85	5.26	50.00	2.78	6	77	696	1	1	35
20111209_www.we-dwoje.pl_3adf2f38f4a791a5a4f584d2222f96df47bb04f572dc8355ad0f61fb	79.44	84.16	75.22	57.14	66.67	50.00	85	16	28	2	1	2
20111121_goodcontents.net_b620d443a4b5995eb339983e23c9b580085a5aac56bb25a65703c7c1	93.35	96.62	90.29	46.15	50.00	42.86	400	14	43	3	3	4
20111207_www.we-dwoje.pl_429d4b840ac7e41278d5111c96d47bf8a4db8e3cae971076400971ec	94.48	94.96	94.01	88.89	100.00	80.00	471	25	30	4	0	1
20120106_wiadomosci.gazeta.pl_4e987ff4700b94fe6e0827078d714af463a59af009733b25758ad781	91.05	94.83	87.56	73.33	68.75	78.57	514	28	73	11	5	3
20120104_www.wprost.pl_c053d2deaaf1c748b0f9bde19116651d0534fa64441c8637103a5e29	87.48	86.35	88.64	61.54	66.67	57.14	234	37	30	4	2	3
20120105_www.biolog.pl_18f25bfb9bb01f9fbf381bb9f11d90daa713d7739e8eb1475e750817	60.18	46.48	85.34	26.67	20.00	40.00	99	114	17	2	8	3
20120106_www.rmf24.pl_0ead2c203e6c19b561b33611f02c7d063f9ee982711b42c189ee379b	71.33	66.07	77.49	83.33	100.00	71.43	148	76	43	5	0	2
20111121_www.zdrowiutko.info_665904417a34e62564dd9d52ef582728b9f7655e1f5d8a4934115d6c	87.19	86.84	87.55	71.79	66.67	77.78	640	97	91	14	7	4
20120106_www.bankier.pl_332f048f36d15b41e2af00aee9259f25b613e541fe8d0be398ab7adf	76.77	69.94	85.07	57.14	66.67	50.00	114	49	20	2	1	2
20120105_www.zdrowiutko.info_5022f347590833960c9b8492bd7cbe47ced16b5e43fbf0a495c1a05b	66.78	66.56	66.99	58.82	55.56	62.50	205	103	101	5	4	3
20120106_wyborcza.pl_3dcaa2863c79ea77dcf61ac92e53b6e5b10631a8541e019a769d75f6	51.91	42.04	67.86	26.67	20.00	40.00	95	131	45	2	8	3
20111207_www.we-dwoje.pl_aadc8a9177b08dbda4327b28103e911dbf959368dee591196e2b8732	60.66	91.82	45.29	0.00	0.00	0.00	303	27	366	0	2	15
20120106_zdrowie.dziennik.pl_41a3b618e2860a726d88f90155cc12d3e22c36051851dbd398ebcecc	61.48	82.80	48.89	50.00	100.00	33.33	154	32	161	4	0	8
20120104_gornictwo.wnp.pl_e3e4ba3c5614b7d91bc4a20db20650a747ec27f7506e8bbf090f28b2	81.24	87.24	76.00	0.00	0.00	0.00	171	25	54	0	0	7
20111121_goodcontents.net_3bac60d11082c79c3c7691a22cf2e087f817faeb28420816ed7ef701	86.02	82.81	89.49	57.14	60.00	54.55	366	76	43	6	4	5
20120106_www.rmf24.pl_34a0ef2da5dcfb5d6d5a2d92d422be3a6790a18ad0d14da9fcf7ca92	69.25	59.47	82.87	46.15	75.00	33.33	179	122	37	3	1	6
20120106_wiadomosci.wp.pl_ede986dfb9ea0b055d421da8312cfe5c2cd21935ccb0240974bba0c4	76.18	81.09	71.83	0.00	0.00	0.00	283	66	111	0	12	11
20120106_wyborcza.pl_7863e2f7e4816822c9778bf9d0ba9b44390ca1b08506fed7bc2e32de	82.94	74.91	92.89	76.19	72.73	80.00	836	280	64	16	6	4
20120106_gornictwo.wnp.pl_df7191619c95661172c1fcb6f369d730675e1e367a48e9bc98dd93f9	78.05	89.84	68.99	0.00	0.00	0.00	336	38	151	0	0	14
20120106_waluty.wp.pl_15747fb12c1178c6aea602a0ef373e3734373d160f02618840647159	44.16	29.41	88.54	19.05	11.76	50.00	170	408	22	2	15	2
20111121_www.we-dwoje.pl_23e8eed1174fe689688251122a4acf4ece6619471fe85bc7bc656aa6	20.44	84.73	11.62	0.00	0.00	0.00	111	20	844	0	1	26
20111121_www.we-dwoje.pl_429187ccb9e87e6dfc4652d046e078c61e30166d483fe869fc19976e	81.34	76.18	87.25	0.00	0.00	0.00	486	152	71	0	26	14
20120106_www.rmf24.pl_7f5842e8e43fd5565317ab8861e87f8370174b9d947220c14baa9b2a	63.24	54.71	74.91	50.00	50.00	50.00	209	173	70	4	4	4
20111209_www.biolog.pl_0c40e93d3207fc5816cd35434625bd3e90d3c72be9e6c00b4b277958	69.82	57.24	89.47	28.57	20.00	50.00	170	127	20	2	8	2
20120106_tvp.info_ad39caa8103c89120e8be1fb5a1539a8530bc9e2b0729b24fcbdd3c5	84.51	81.20	88.11	54.55	64.29	47.37	1015	235	137	9	5	10
20120106_www.rmf24.pl_305c0f08634bf938ad15c3615190d4480b1c05adc84e3a4514676d8d	65.78	58.04	75.90	76.92	100.00	62.50	148	107	47	5	0	3
20111121_www.we-dwoje.pl_15d4a9a21844a96792bcbacd1aba7a58970b04e527ad8841c011f67a	83.75	79.62	88.34	0.00	0.00	0.00	250	64	33	0	12	6
