file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_tengrinews.kz_a17beb36e3cb8762cb9adf72dd4e3ca25691bd44e9b13451f94c8a9a	86.69	93.38	80.89	66.67	75.00	60.00	127	9	30	3	1	2
20120106_rus.ruvr.ru_d88e33bdaa62f7aaccef077a0fef801ebca3ce7b150fb2bfae74faaf	80.08	78.28	81.97	0.00	0.00	0.00	191	53	42	0	0	5
20120106_www.rbc.ru_50e41f72faa6539e1469cf3198778e7e711db329eaa811423e0d7dad	71.20	91.98	58.07	0.00	0.00	0.00	241	21	174	0	1	10
20111128_www.aif.ru_e13c5b66cd08c237b420a5a4012f76a6d8a830a19a279a35ee6571b6	10.04	7.60	14.77	20.00	14.29	33.33	13	158	75	1	6	2
20120117_www.1obl.ru_03ca2223d78152f5467d1027c818e8271becb68ab4e62f49445456fd	79.55	79.26	79.85	0.00	0.00	0.00	107	28	27	0	0	5
20120106_www.ria.ru_ac49a3dbffee82ee7e279128b85cbeabaa404a678b12eac5e2fdcd26	71.56	66.76	77.10	47.06	57.14	40.00	239	119	71	4	3	6
20120117_ul.kp.ru_6b3f9e1650f839620e1f3fdb7b9773429960182789a6a929b7526f95	81.45	76.04	87.69	0.00	0.00	0.00	292	92	41	0	9	9
20120117_www.vestipk.ru_e0ef3cfa9d6b29677e20a75acadebff2a7d04cec7ac0f07ebef001de	51.56	36.55	87.48	0.00	0.00	0.00	489	849	70	0	2	16
20120106_www.nr2.ru_aa88fcfd8b0404b65293ae484be79ab8b8124e91f4fd450784164b8d	5.22	4.49	6.22	33.33	20.00	100.00	12	255	181	3	12	0
20120117_top.rbc.ru_66d4dca562d4ca8eb538796c004900749feb4fe9bc56618a59920852	92.66	88.47	97.26	92.31	100.00	85.71	284	37	8	6	0	1
20111209_life.comments.ua_8daa4acb445758626aaaf6d146d4fb695d304f97e2610870f79ac1da	79.44	83.33	75.89	66.67	100.00	50.00	85	17	27	2	0	2
20120106_www.newsru.com_27fa8d3c7c979528c4b0eb4c04d88a4ef4e37642f27a347dc19e4130	86.63	83.04	90.53	66.67	63.04	70.73	1386	283	145	29	17	12
20120117_nversia.ru_125174415f4dd2156e09b2cce81d33116d051545290dd92cb9ad8940	83.13	77.09	90.20	85.71	100.00	75.00	138	41	15	3	0	1
20120106_www.regnum.ru_38e9fe16ded493f7d74c9e8174c99dc3454ed5247c6997865ded658d	53.72	55.33	52.20	83.33	100.00	71.43	83	67	76	5	0	2
20111128_news.day.az_5fa888d244ce8a22ea48c2a0a008a6e255a0f2608b56526e19afe423	86.76	92.67	81.57	61.54	80.00	50.00	177	14	40	4	1	4
20120117_www.aif.ru_bb2d7753ead60383ec06cb6bcf3493dd7d85d65ffb79b6507fc9b2c8	7.62	7.03	8.33	36.36	33.33	40.00	13	172	143	2	4	3
20111128_news.argumenti.ru_f26d5091e52476e091e13cdddb38a1c010fdc3f8ecb1ba6395a30fc6	66.33	94.33	51.15	40.00	66.67	28.57	133	8	127	2	1	5
20111128_www.1tv.ru_ffa20a7466a435c581a121aa817318144e71e83a49aac0307d016bad	83.55	78.11	89.80	83.33	90.91	76.92	414	116	47	10	1	3
20111209_medportal.ru_18002c24dc3501baaa52622e2a0dbeefea06b2d30179f7937d7a5b6c	75.32	67.44	85.29	90.91	83.33	100.00	145	70	25	5	1	0
20111128_news.zn.ua_faa9be4c282731ea3549317a571cbf83e5b94a70bd94faecdc4cdb57	44.19	49.28	40.06	0.00	0.00	0.00	137	141	205	0	5	8
20111128_www.ukrinform.ua_60654a90458430dc5ecb5eb331c54e1b359f9f36c3aec5d5e322553c	84.31	79.66	89.53	80.00	80.00	80.00	231	59	27	4	1	1
20120117_www.interfax-russia.ru_670981487d96852f39d08106a592133b64334e66abd0d562343ff313	86.79	95.83	79.31	60.00	100.00	42.86	115	5	30	3	0	4
20120117_www.likar.info_a6a8acfd786f7f623fccc595395d1fddb203c450d15ae2b56e989c7d	87.75	86.05	89.52	72.73	57.14	100.00	111	18	13	4	3	0
20111128_cxid.info_8457bff189418435d7f0412b105092467e24d4bc22c56c5f787cd65d	67.55	57.92	81.01	57.14	44.44	80.00	128	93	30	4	5	1
20111128_www.regnum.ru_4193600271bbf74b999e2448e397b3193cb90e0ca5404121d305a0d0	65.99	62.42	70.00	66.67	66.67	66.67	98	59	42	2	1	1
20120117_www.newsland.ru_9d8872900e435c2a95ec7866931810a6119460049a3a04b93c652d75	92.54	92.01	93.07	87.18	89.47	85.00	403	35	30	17	2	3
20120117_www.bel.ru_ee4c7876ee4f411e379e682ce60a5b669f7495edb7490a6f0c544e01	84.63	81.38	88.16	0.00	0.00	0.00	201	46	27	0	6	7
20120106_www.ria.ru_4cab1c82f7b6a455f9da3f7ce098677d4359a3ef9f462ea46524fb7b	79.23	73.70	85.67	70.59	75.00	66.67	269	96	45	6	2	3
20120117_komi.kp.ru_421b4ef726437ef475bbd3ab6848f1ffedd2499ade10dd1a4a14573a	39.74	25.85	85.82	53.33	44.44	66.67	121	347	20	4	5	2
20120106_www.vz.ru_0ed565e7b29814b0a7aa0e0cbb19f161ac17d063f7543dcb96939db3	84.97	92.13	78.85	54.55	60.00	50.00	164	14	44	3	2	3
20111209_www.ameno.ru_094fe89eb4e510c238ac128f8bdd6efcf4727fa49453270a76370628	81.98	79.70	84.41	33.33	100.00	20.00	157	40	29	1	0	4
20120117_www.newsland.ru_bd7d1f16cb84b2d48e25b3267cb90003d126ac55d3edded12edc4a84	93.47	93.33	93.60	80.00	88.89	72.73	322	23	22	8	1	3
20120106_www.bbc.co.uk_0cff067af40961c028bfc292ccdcc29a984a6b692389e53b1dc96445	69.48	77.08	63.25	50.00	66.67	40.00	74	22	43	2	1	3
20120106_www.objectiv.tv_f1450364e8b6799a16d25d27e8d4d20c03c6582a542fbb5522222efc	5.08	12.82	3.16	28.57	100.00	16.67	5	34	153	1	0	5
20120106_www.nr2.ru_a8610aa505f2155383c46706587bda61b57e4f476c7094a8c4341940	3.34	3.00	3.77	0.00	0.00	0.00	8	259	204	0	15	5
20120106_www.kapital-rus.ru_9bb641315c0eb883e411d4d2607d462edf915890a8f0e1e17fb9c117	53.66	70.97	43.14	0.00	0.00	0.00	66	27	87	0	0	7
20120106_www.baikal-daily.ru_6910489e94427c1266f98aeca463a626f6f021962f27c14a9e01a3fc	75.39	64.96	89.80	0.00	0.00	0.00	317	171	36	0	13	11
20120106_rus.ruvr.ru_6995e691805cbfe865135607127fce8532f135e00c585a04e88d00ca	72.48	64.73	82.35	0.00	0.00	0.00	378	206	81	0	0	17
20120117_top.rbc.ru_59910528942418ed94703b750a97876172bb51c6ca1c932e49fd65d0	92.03	90.91	93.18	88.89	100.00	80.00	410	41	30	8	0	2
20111128_news.bcm.ru_51f1c8d6e09c4ed03027a7d14443c92eb9cb506bce82a6a9c45ccd04	86.74	83.07	90.75	80.00	85.71	75.00	314	64	32	6	1	2
20120106_www.regnum.ru_9626940719b75df8347ca84a3a33aaf73617eed5c65fe6820065566a	76.63	68.97	86.21	53.85	53.85	53.85	400	180	64	7	6	6
20120106_www.regnum.ru_023688a04c014bd6acf99b302eb738313df62a9496f5ee5f6bcabbbe	82.56	78.45	87.12	80.00	80.00	80.00	142	39	21	4	1	1
20111128_dozor.kharkov.ua_f3b980e81e058464fd3126929bfb11abd46f286d6747d07f2140f490	57.06	44.65	79.01	55.56	62.50	50.00	192	238	51	5	3	5
20120106_www.ria.ru_65d3cd8c47d4a2f9c4fdec98d51f7ad610295f9300072b909371a346	81.29	82.17	80.43	66.67	71.43	62.50	189	41	46	5	2	3
20120106_vesti.kz_30d73cd8a4eb70ae8086f88ceff9fb842ae001cfecb076334b347e13	75.00	68.67	82.61	88.89	80.00	100.00	114	52	24	4	1	0
20120117_www.ng.ru_9bf1d60cde49a368b4bc14dce2321eb37e63936df6079681d3dc661a	1.92	3.39	1.34	0.00	0.00	0.00	2	57	147	0	1	2
20120106_rus.ruvr.ru_d0936b32f4dfcfd8d4933b5807394621f9a2c55096176a4e6f7dd4c9	74.84	73.89	75.82	0.00	0.00	0.00	116	41	37	0	0	4
20120106_rus.ruvr.ru_ea8a312da029ade02837e74a53649ccfab6b23a4c931d63e7076b3ed	72.87	72.87	72.87	0.00	0.00	0.00	137	51	51	0	0	6
20111209_www.regnum.ru_39dbf385c056f5fac5095193a66768a641ffa44532cc29c5dca7ec0e	84.37	92.49	77.56	75.00	100.00	60.00	197	16	57	3	0	2
20120106_rus.ruvr.ru_cabf961cc2bc8a3b1ec2bb8b3b6a8bb358c674a4d0e74beb37bfe536	80.46	73.53	88.81	0.00	0.00	0.00	389	140	49	0	0	8
20120106_rus.ruvr.ru_d60b58d8921206220b592de79852b10eb5c8a3a01cd90e91c5760107	82.08	80.93	83.25	0.00	0.00	0.00	174	41	35	0	0	4
20120117_www.pr.ua_c7667f1e20086a484b35ddc27b70d4dbc0fd1ec238dddce3ad8104ea	85.64	78.76	93.82	0.00	0.00	0.00	790	213	52	0	4	12
20120106_www.baltic-course.com_23d594bb1390d2a5680eb3bdd8abff0afda52ac950deec2a30de081b	72.87	86.71	62.84	54.55	60.00	50.00	137	21	81	3	2	3
20111209_mignews.com.ua_8136e68b329da9d717135f04cebc055074902a64563fc7ba12b5973a	72.73	66.07	80.87	61.54	50.00	80.00	148	76	35	4	4	1
20120117_www.medikforum.ru_5641402348c024f1ee710c27302194e49a514ed542fc7d44fcb9459a	84.16	84.29	84.03	0.00	0.00	0.00	263	49	50	0	8	13
20120106_www.fergananews.com_3107dd7419e68cfa31a4242d97450f271ed51e4d56be9e971047fe29	79.20	75.57	83.19	85.71	75.00	100.00	99	32	20	3	1	0
20120117_www.isra.com_64bebeefa3bee1910ff84ab10ad7bbf33a6710618005775b7dff86ad	50.00	41.42	63.07	71.43	83.33	62.50	111	157	65	5	1	3
20120106_polit.ru_6425ba354b23dad3aca264e5f0ae4c571faecafe5741e37da0064987	81.51	88.81	75.32	90.91	100.00	83.33	119	15	39	5	0	1
20120117_www.regnum.ru_59ff197a55c3661cb75f16317be8420473852acaf7daae63508dd08c	82.35	86.90	78.26	75.00	100.00	60.00	126	19	35	3	0	2
20111209_www.health-ua.org_5d82207438f000749355eaa8c87b2fefc218564a361b005d725a679f	72.73	96.35	58.41	70.00	100.00	53.85	264	10	188	7	0	6
20120106_www.ntv.ru_9cd271d26e479370e5f13dc6a17e8e1e5ad76baef843f2d041f83cef	60.61	75.47	50.63	66.67	75.00	60.00	80	26	78	3	1	2
20120117_ura.dn.ua_4737640aa688991a3c0162213748af869eef11a9662ec38fb0b6e057	92.71	88.99	96.76	87.50	87.50	87.50	299	37	10	7	1	1
20111209_www.pravda.ru_708959c113d06281226c407dfdb5849683673dab9e9e7e0b4f6aab3b	81.90	77.80	86.45	71.43	83.33	62.50	319	91	50	5	1	3
20120106_www.ria.ru_029cdb94cdadb2cda796721f98aa1c854725855fe56297ef7a719622	71.74	73.99	69.62	36.36	50.00	28.57	165	58	72	2	2	5
20111128_www.newsland.ru_deca5850da6e13d3afaba5a733ba630dfc85e0446c1024e58f74bdc9	81.11	89.57	74.11	66.67	100.00	50.00	146	17	51	3	0	3
20120117_top.rbc.ru_8fc49681dc7b3805b395f0c5114a2bb597635b97fbc3a74744c60c8e	93.03	89.10	97.32	90.91	100.00	83.33	327	40	9	5	0	1
20120106_www.rzn.info_dfa9de2dad8922187b79eca288b190f143d3a1fed26e0db8afd3db94	85.85	94.30	78.79	88.89	100.00	80.00	182	11	49	4	0	1
20111128_top.rbc.ru_780223131eb3c6a04c95f782525de8c94814bfcd61e1a34d7d10cb31	87.82	82.64	93.70	80.00	80.00	80.00	238	50	16	4	1	1
20111128_www.medicusamicus.com_9e7f4aabccca4d02b620513399601bbb5572b04262ec078f810fd1df	94.90	95.11	94.70	88.89	100.00	80.00	447	23	25	4	0	1
20111128_www.radiomayak.ru_8ad67e417e7dda07308001996b87066591849749c42006aa649e710f	68.55	63.91	73.91	0.00	0.00	0.00	85	48	30	0	0	5
20120117_life.comments.ua_0c05c8ad98404601c2e4e4ec899c77060381efef6e2b18d9583d4bce	88.82	93.10	84.91	28.57	100.00	16.67	135	10	24	1	0	5
