file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120117_www.indianexpress.com_9f97c347cb56cdb2f44406a269d038ab499160f00601ff033fc0334d	70.64	64.18	78.54	70.59	75.00	66.67	172	96	47	6	2	3
20120117_www.gmanetwork.com_a3c1ac3e865f27770d7ead834a1ac09d3e544a5148721a6270991dc2	95.25	94.35	96.16	65.38	51.52	89.47	601	36	24	17	16	2
20120112_www.christian.org.uk_cb17ae52b290ea628635022a174dc740094a13675818745240a199a9	84.48	97.03	74.81	77.42	100.00	63.16	294	9	99	12	0	7
20120117_www.dailymail.co.uk_d2047223c1ca302714775c2e00e6b7f6a24a339fb4cbbb1ff6f96b6a	73.12	68.59	78.29	9.52	10.00	9.09	393	180	109	2	18	20
20120117_www.globes.co.il_d09882c1df29dc17384de479959ebd23c7cb2846d3e30b2735d42fb1	82.84	82.68	83.00	55.56	50.00	62.50	210	44	43	5	5	3
20120117_www.asianscientist.com_13d649500425e7e8398807a5f05fadebbfd7d61ccf9533e59c348f2f	86.50	78.63	96.12	82.76	80.00	85.71	471	128	19	12	3	2
20120117_www.frenchtribune.com_4265bebad043b0d08948897b8390eaceaf5efe5961cd40268644e147	92.06	90.20	93.99	87.50	100.00	77.78	313	34	20	7	0	2
20120117_www.dailymail.co.uk_71b8164fa3ae3b22d1815a056cfb7ea99dcb3f38a3568ea16b50d6c7	40.28	26.33	85.65	0.00	0.00	0.00	203	568	34	0	24	9
20120112_www.usforacle.com_f2891c69339edef2dbc4a373f6ae6dd076bba28fb00514a78a3453eb	84.95	86.55	83.42	0.00	0.00	0.00	669	104	133	0	22	23
20120117_www.vancouversun.com_71478413f90e0d6f2262f3a2cadb7a30be7d7f726e3215acbbd9912d	90.06	90.06	90.06	82.93	80.95	85.00	589	65	65	17	4	3
20120112_www.pulsetoday.co.uk_9be002fbea0f0cda68ec64a3d969d7c5f981f67724253017eb93b917	1.78	8.11	1.00	0.00	0.00	0.00	3	34	297	0	2	7
20120117_www.cbc.ca_d280ab600eeced3edfccf6115b9f97c18cfc3e5eaeb1e8a008078b1f	93.77	92.25	95.34	95.00	100.00	90.48	512	43	25	19	0	2
20120112_www.guardian.co.uk_8255a113def1cb887ffd98ceb14bd87e2cc219bb634d56f22185eea0	95.04	94.51	95.58	84.21	94.12	76.19	843	49	39	16	1	5
20120117_www.vancouversun.com_eb21b7043fcf3025de7089f813da30ebf2866ec79e08ebd77f289128	94.12	98.00	90.53	85.71	100.00	75.00	440	9	46	9	0	3
20120112_capsules.kaiserhealthnews.org_bd950f35c3d4bbfedd3679aa8ed5911ac1670d24388a5c68bc43101b	93.65	92.40	94.94	90.00	100.00	81.82	450	37	24	9	0	2
20120117_www.emirates247.com_3a7aa28fa801bdb4409674b8dbbfa9898076418e079d5b7f7e85b041	16.36	9.13	78.33	7.79	4.48	30.00	159	1582	44	3	64	7
20120112_www.winnipegfreepress.com_0c2c3ed6118a3315ea5ab46444a5010ad180a3b82a0182cbaf9749f7	85.79	78.83	94.09	85.71	84.00	87.50	812	218	51	21	4	3
20120112_yourlife.usatoday.com_91a9ac0660db9f0283c2a185ac06624c308da067ad8d6a7d644a0d9d	77.30	75.53	79.16	0.00	0.00	0.00	395	128	104	0	0	17
20120112_www.guardian.co.uk_5f4756f5d32b866aac3bd29eb56a5e7d613ace85e3e89d50bd409360	86.41	87.39	85.46	80.00	100.00	66.67	194	28	33	6	0	3
20120112_www.winnipegsun.com_73165016b6c9d0a560d91e989e05fc18e0377bfdc9f8cda970e26a7d	48.60	55.62	43.16	48.28	100.00	31.82	287	229	378	7	0	15
20120112_www.northamptonchron.co.uk_c71218a36a51118e3cc0a73afdc72812de85815c1ac68f94a735da28	97.29	96.88	97.71	96.30	96.30	96.30	1707	55	40	52	2	2
20120112_www.medicalnewstoday.com_15b285f600b9236be7ce88cfb81f1a5a229f078321d2e94265ddb1ed	69.73	54.21	97.70	59.38	43.18	95.00	638	539	15	19	25	1
20120117_www.ctv.ca_c0c7faf0396c90b75a307acbd2afa92f8ba4ec226b64ad3af584feba	5.36	3.02	24.00	6.90	4.17	20.00	24	771	76	1	23	4
20120117_www.vancouversun.com_53f7cb2729dbc799a8053833c38c1e209189cec3232585a24e480a55	93.50	96.23	90.91	87.50	100.00	77.78	230	9	23	7	0	2
20120112_www.theage.com.au_020d43d60b12fc5b5432754642742548282d8dc150d8c95f4aebac53	91.51	90.09	92.97	76.19	80.00	72.73	291	32	22	8	2	3
20120117_www.cbc.ca_fb2fbf10401b86e2b4a3e896dcdcb805f0219e982383b31112bfe3c0	70.15	61.38	81.84	72.22	65.00	81.25	356	224	79	13	7	3
20120117_www.theglobeandmail.com_dca2e983ade8cad2062e2eec6581452ca813f4e46dd64a09d141c6fa	95.17	97.68	92.77	93.62	100.00	88.00	886	21	69	22	0	3
20120112_www.iol.co.za_90e7e6721be682e0eeaa0fe149743f9903a70d6254096bd7a050f83a	78.22	72.33	85.14	0.00	0.00	0.00	298	114	52	0	0	14
20120117_www.wwltv.com_39defc5e9432230c3fa6895d4f902155e08b7962fe2f5cc0c87f7d6e	86.96	81.88	92.72	73.68	66.67	82.35	497	110	39	14	7	3
20120117_www.wpix.com_04afe7c6a61eacd831ba894e3a88f33664ad60c558e91837eefe23e2	82.83	80.71	85.06	0.00	0.00	0.00	205	49	36	0	0	10
20120117_ibnlive.in.com_d4550f517a2cf8bc5702aa113f5f415d4476ae0ca0898420aa0e5fc6	74.96	65.59	87.46	70.59	75.00	66.67	244	128	35	6	2	3
20120117_www.nzherald.co.nz_ad956db50d001d3ce17d3c6342e808aa1238bd8e8206f01d4812bf72	75.75	69.52	83.19	7.69	8.00	7.41	495	217	100	2	23	25
20120117_www.calgaryherald.com_aa6d5bb9c192dfedf78aaf49cba9647132f8db9f3e4c92f2044f9fc5	96.35	94.97	97.76	92.31	94.74	90.00	831	44	19	18	1	2
20111215_www.google.com_8e4063dc6cfb782088d53af715efdf52447cbd4aa6b8e56060cda6f7	94.35	91.69	97.17	95.24	100.00	90.91	309	28	9	10	0	1
20120112_www.nydailynews.com_5bc94e5c54af59d5708af729a68924bc8fe11ef5ba62e0505efde515	79.33	93.07	69.13	80.00	100.00	66.67	309	23	138	12	0	6
20120112_www.sunderlandecho.com_c306b8c96a9bba70a2a2093dc16cbd8e0890f9f3d2072429d3b8c95a	92.86	93.18	92.55	90.20	92.00	88.46	683	50	55	23	2	3
20120112_medicalxpress.com_dca594b0d3bee481b3ace56bdba6f1d55f4bf62c2e78aad13f2121be	79.47	87.91	72.51	66.67	71.43	62.50	509	70	193	5	2	3
20120117_www.cbc.ca_1db9a3fe019e11e392aebc86ca7bd63b11ec2c4e7fd0bea2a421e98c	91.85	88.69	95.24	90.91	100.00	83.33	400	51	20	10	0	2
20120117_www2.canada.com_768405a9cf2dadc2769a56edb9fc57549c7d628cb373c38b75f12919	83.24	75.68	92.47	94.12	100.00	88.89	221	71	18	8	0	1
20120112_www.telegraph.co.uk_773824591d924ebde22bf3e709e355466c64015956ebded4595ca892	72.37	89.88	60.57	53.33	70.59	42.86	444	50	289	12	5	16
20111215_www.dailymail.co.uk_7c9b923c2051007465a44b4b1ab66f37fe7f273adbf47ea20c5efb95	78.19	71.33	86.52	12.12	13.33	11.11	398	160	62	2	13	16
20111215_www.bbc.co.uk_03e7bd4c10f54b7af926369ff843d86668ea229d4dd7026bbea5fc4e	83.41	78.92	88.43	88.24	100.00	78.95	367	98	48	15	0	4
20120117_www.langleyadvance.com_c094f71e549e47744144566197f0abf73ca1eb707ff060e3a7c068da	97.26	97.41	97.11	91.30	91.30	91.30	639	17	19	21	2	2
20111215_www.squidcard.com_714e53ab0bff1684b6fbd242c45b85b57564ef44e5d5b1f25609b3ea	88.66	88.41	88.92	0.00	0.00	0.00	305	40	38	0	1	13
20120117_www.dailymail.co.uk_905874e9183dbcee4b84cb6c3f533cee6b0e814d39a50100fa3e9ca0	81.13	77.97	84.55	7.69	8.00	7.41	591	167	108	2	23	25
20120117_www.cbc.ca_1c7a295ecb833dbabc9f3cb6df64331739f50f5e467c61da22a89d96	65.78	51.47	91.09	61.54	50.00	80.00	419	395	41	12	12	3
20120112_www.medicalnewstoday.com_4c0a5615e5b184879734f654b435da5a4b081e8a98c663ac18b51e70	57.91	41.60	95.27	37.74	24.39	83.33	443	622	22	10	31	2
20111215_news.stv.tv_3868f9a920e6afeaee5a4ad05a77fb2386c5b3738b549471e37acf50	92.98	93.30	92.66	87.50	93.33	82.35	404	29	32	14	1	3
