file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111216_www.express.gr_b3e6051f0dd31380ead5dabc3379f11543208e81c92d880417870d5b	87.61	84.47	90.99	82.35	93.33	73.68	1061	195	105	14	1	5
20120106_www1.rizospastis.gr_a0c46c9e11a7fe0ec70aca89596807dddb688b5ee5f21075f8563f54	92.15	94.37	90.03	0.00	0.00	0.00	352	21	39	0	4	5
20120106_www2.rizospastis.gr_06396d8fa53c5b4e72a96d668b31aa1ecf07ab9d94f8eb442ca04b5c	58.06	85.71	43.90	66.67	100.00	50.00	18	3	23	1	0	1
20111118_www.express.gr_f226bbc41a07c1a1f6e320e7fe083986f5535a367c8d18b006d92de8	82.50	78.59	86.82	0.00	0.00	0.00	514	140	78	0	0	17
20111220_www.express.gr_07fae9dc16db9e3fa4b72504291c46a4ab71234ff69751ad7f34badb	66.67	53.74	87.78	0.00	0.00	0.00	158	136	22	0	0	6
20111124_www.express.gr_41edb297aa4c3872c400d4cafdd44d524fc56f1c7c28eaf2c3ae6256	74.82	63.77	90.49	0.00	0.00	0.00	257	146	27	0	0	8
20120106_www2.rizospastis.gr_b2138c0b117a24a9b0c5c862bd74433afa9e267d5007d241ea613877	94.18	97.14	91.40	88.89	100.00	80.00	340	10	32	4	0	1
20111109_www.express.gr_6066839f4292469965d02e2879526a4fed12f6a8c4e1ba5ecc111893	81.04	72.01	92.66	0.00	0.00	0.00	404	157	32	0	0	9
20111116_www.express.gr_1db2023edf82f75860f86aaae5f4f7cd09cda3ce998e53aab61cef0b	85.81	78.53	94.59	0.00	0.00	0.00	629	172	36	0	0	12
20111208_www.express.gr_da882fcb03388a9eb9b305a1b9fe9172e88e3dd13a766f46dd793e21	83.02	75.00	92.96	0.00	0.00	0.00	528	176	40	0	0	12
20120106_www1.rizospastis.gr_3bceecc05f9f8ed4e10be7860293dab4aa6615fc4245f6889c0f75c8	90.99	92.83	89.22	66.67	100.00	50.00	207	16	25	1	0	1
20120106_www2.rizospastis.gr_65f79f0c8c9c7b88c9798ff946fe94a0aeb143d875f44cbc190102a2	90.50	93.89	87.34	62.50	71.43	55.56	338	22	49	5	2	4
20120106_www2.rizospastis.gr_59047665d06bfe2a79a6cb23a841225acd543f670882bf5c5b8b9d61	90.73	91.84	89.64	80.00	80.00	80.00	225	20	26	4	1	1
20120106_www2.rizospastis.gr_47c20c12563f82cfff24713ca108825f2bf598af601a270e78a7f104	95.02	97.72	92.46	76.92	83.33	71.43	429	10	35	5	1	2
20111209_www.express.gr_46ec12e526b67d96ff38821c694d5361d8be99ade2067b8430e7b960	58.47	45.34	82.31	0.00	0.00	0.00	107	129	23	0	0	6
20111108_www.express.gr_95662e961b75586f8d3cbf40783417e579e5f8568ff39355feb442a0	81.37	72.27	93.09	0.00	0.00	0.00	404	155	30	0	0	8
20120104_www.ethnos.gr_e448555d474b216bc3089149adc72d7919a6b993918f342124259b5a	88.66	84.16	93.66	45.45	50.00	41.67	473	89	32	5	5	7
20120105_www.iatronet.gr_98e29d2767115b1eec228b6b1d5324684f1e377a61ff2992511a092c	53.17	39.82	80.00	40.00	33.33	50.00	88	133	22	2	4	2
20120106_www.ethnos.gr_3b5f67cacc3ead1a2b0f7ea99e704b65e0b723d7cb2e54b567099190	25.78	15.12	87.45	25.81	16.67	57.14	202	1134	29	4	20	3
20120106_www.madata.gr_7fe67e5cad2bb97f9591b75debb7ab74fb06fff553080d7225b5b28b	90.28	93.41	87.35	6.25	100.00	3.23	794	56	115	1	0	30
20120106_news247.gr_9642177fd2e47bb2f105ff5d29a24bed2818abacac9ae5a27f744f07	90.07	94.91	85.70	80.00	75.00	85.71	653	35	109	24	8	4
20120106_www.ethnos.gr_4acbe762fc9067b1ac711dc400e09f5624e11cb5cecba6dd3f11863e	88.91	86.34	91.64	72.00	64.29	81.82	493	78	45	9	5	2
20120105_health.in.gr_4a7cc31923297628d65e4bb867cc70cd36d4943d943638e7c5c67110	89.88	89.52	90.24	12.50	13.33	11.76	555	65	60	2	13	15
20111107_www.express.gr_a22334a5897264c602d403563a377b23fe209d1eaa1e49c06510ca16	73.93	62.92	89.59	0.00	0.00	0.00	241	142	28	0	0	8
20120106_www1.rizospastis.gr_082fa9016c2096df4877f57acc73575eeb7f61307349a2e66adb623b	95.23	98.03	92.57	90.91	100.00	83.33	349	7	28	5	0	1
20111117_www.express.gr_d2562f3c6adb36b590741e0ab5f74e301958cba3810017779b579008	76.64	66.67	90.12	0.00	0.00	0.00	292	146	32	0	0	7
20120106_www.tanea.gr_2743af7d3edc812bc1f95226dd820db129f103e1fdcbab4747d48ca2	89.44	90.38	88.52	85.71	85.71	85.71	216	23	28	6	1	1
20120106_www2.rizospastis.gr_1393daa49ac0bd1888f5ad8b1f4b0026ba2088affae82ba7ba875d33	95.92	98.06	93.88	0.00	0.00	0.00	506	10	33	0	0	5
20120106_www.ekathimerini.gr_66c892f03f51842a17d8f50b3b8d78773079414488f4cc26419290d5	95.74	95.88	95.60	92.31	100.00	85.71	326	14	15	6	0	1
20120106_www1.rizospastis.gr_6324ccce3bf2584356381cf2d0a9f6b1ec45b8e85264a46283e22608	94.78	97.67	92.05	88.89	100.00	80.00	336	8	29	4	0	1
20120106_www.rizospastis.gr_b3a2647643910af92a4e94aa6af092dd222b919c18104ca46e5148fd	90.71	91.52	89.91	80.00	100.00	66.67	205	19	23	2	0	1
20120106_www2.rizospastis.gr_153049d6282cedbdce143ef6cc1ab7ec8e554ca00af0955afcfd58a3	94.66	94.17	95.16	82.35	93.33	73.68	1277	79	65	14	1	5
20120105_health.in.gr_95529ecbcd447882db17066571410eaa5abb659669410269e309d7ff	86.72	86.64	86.79	0.00	0.00	0.00	506	78	77	0	15	15
20120106_www.kavalanet.gr_439c1c31f81f17eb2bdb5534dcc59a6da4532b05c6c6583b269e2c0d	85.71	83.86	87.66	28.57	66.67	18.18	348	67	49	2	1	9
20120106_www2.rizospastis.gr_6877174498b98fffd102234307b963b4319128796e784e3eb00bfdc8	90.00	90.88	89.14	60.00	75.00	50.00	279	28	34	3	1	3
20111129_www.express.gr_43bbae2ad58c174e903cf0f7a4aa96207a86cf2a5d488ae808d0f663	76.82	65.88	92.11	0.00	0.00	0.00	280	145	24	0	0	7
20120106_www.imerisia.gr_a2be2693cc9f782331507fb88a7ca0d4e2dab3c9785a50d64606b5e8	91.37	90.64	92.11	0.00	0.00	0.00	455	47	39	0	3	10
20120106_www1.rizospastis.gr_ceb3b16b1edb4e9c17c96cecb18c8b7485a80f353fa986a9dddd2259	92.84	96.14	89.75	50.00	60.00	42.86	324	13	37	3	2	4
20120106_www1.rizospastis.gr_e53ffb7a7f150345dfe882e7ef338f8e1063da6319be5301ce2eb2f9	86.80	87.85	85.77	55.56	55.56	55.56	434	60	72	5	4	4
20120105_www.tovima.gr_281d8eb32b804880b2e3872d312977d42de48ad934565abff355c4a5	87.97	88.94	87.02	77.78	82.35	73.68	362	45	54	14	3	5
20120106_www.rizospastis.gr_a5dd180392c350fc5216a1d567f4f5f10801947349d28f25e9103517	95.22	98.71	91.97	66.67	100.00	50.00	229	3	20	1	0	1
20111108_www.express.gr_8d87eac6228b913fedfc02679a661fc6e5549935017c9961eb77e303	79.47	69.38	93.02	0.00	0.00	0.00	333	147	25	0	0	6
20120106_www.rizospastis.gr_19eb948b0ebf60960660fdec71812591b074d933dd9428469fa12602	71.34	72.49	70.22	50.00	66.67	40.00	224	85	95	2	1	3
20111215_www.express.gr_c320a7f3e07dca9df780b5037300e0ff5707dd591963fc6c1e06583f	85.63	81.20	90.59	48.00	50.00	46.15	462	107	48	6	6	7
20120106_www.tovima.gr_e86e96f302600f04a179aed847390294542f51d1503da4b522c54ba8	90.41	92.26	88.64	11.76	16.67	9.09	429	36	55	1	5	10
20120106_www2.rizospastis.gr_6c1891ba7050580ca6c1d46be688b48b0f2000aac3b0b3eb370922bf	90.07	91.18	88.98	66.67	75.00	60.00	331	32	41	3	1	2
20120105_health.in.gr_2d5283f445d02655a1938ade9ef89594f9f3703bcccbcdab7e34ebef	87.96	87.08	88.86	8.33	7.69	9.09	391	58	49	1	12	10
20111103_www.express.gr_b790b5da5f6a30c85f59855f847023204bb8b8f289a2c430be3f8e10	81.26	72.02	93.22	0.00	0.00	0.00	399	155	29	0	0	6
20120106_www1.rizospastis.gr_efb243352900c75b75af5f47c36ab1410908dd5082cbde5280654b01	92.66	97.79	88.05	33.33	50.00	25.00	221	5	30	1	1	3
20120106_www2.rizospastis.gr_41d4e64dcd0c98b6230384caa2b7c344d9e5f29d2cede980c9903f76	96.08	96.92	95.26	74.07	100.00	58.82	1227	39	61	10	0	7
20120104_www.ethnos.gr_5683f335ca018cb298ef4c230fe01cd48e2cf9274e8b2a8102fd2861	91.38	96.80	86.53	0.00	0.00	0.00	514	17	80	0	0	18
20120106_www.tanea.gr_3636bb961fc41b8cea72f7318753d851c18e45d9733070b62bde3763	88.45	95.69	82.22	50.00	100.00	33.33	111	5	24	1	0	2
20111115_www.express.gr_acb32363b90ee8aed08fb756afea5c8f035162a21dbf9c4d89156667	81.78	73.02	92.92	0.00	0.00	0.00	433	160	33	0	0	9
20111124_www.express.gr_5b7195d8167087d0cac73874900dbaf94452577d900c917daddc2049	82.76	74.20	93.57	0.00	0.00	0.00	509	177	35	0	0	12
20120106_www.tovima.gr_778fc562195b4f5c513d5409326ea5f59cfda0cdfc2ac2803bb61467	25.85	15.24	84.97	2.48	1.31	25.00	243	1351	43	2	151	6
20120106_www.healthierworld.gr_8f1ebb75121b55f2bf3e3904f7531de2e91e18ebcc2e8cac720e66d9	93.33	98.00	89.09	87.50	100.00	77.78	245	5	30	7	0	2
20111107_www.express.gr_dfc1885e3264b533a48748b5e2154a32e563195109ed7424a5340ac1	80.85	71.79	92.51	0.00	0.00	0.00	420	165	34	0	0	8
20111121_www.iatronet.gr_ac6cc5580cf7b6c946fcd9fc07097f52de72399d63ad4aaef285b4fb	84.37	75.42	95.73	82.35	87.50	77.78	448	146	20	7	1	2
20120106_www2.rizospastis.gr_802011dc8844d88519901fcb001b74d86ff3d3a1ceec7f2f606b8712	91.45	97.89	85.80	66.67	100.00	50.00	139	3	23	1	0	1
20120105_www.tovima.gr_52df3a2ac78fa224f229919e635bde144016f650c22f7b006f05b83b	91.22	90.42	92.02	68.29	73.68	63.64	623	66	54	14	5	8
20120105_www.iatronet.gr_a7fac937931bd32d79c8a3bfc62a8c40fa80040d39a0a4eb4217b899	36.63	24.34	74.00	50.00	100.00	33.33	37	115	13	1	0	2
20111223_www.express.gr_374762ff4e1b04230ae3e3f963a915f8bdc31896297eb788bb6fc9b1	74.49	62.47	92.25	0.00	0.00	0.00	238	143	20	0	0	6
20120106_www2.rizospastis.gr_8e1358b4af8ab46e79216e8c3e5c757a4e602d1a9fd24cadbc05a47e	89.66	95.71	84.32	88.89	100.00	80.00	156	7	29	4	0	1
20120106_www.ethnos.gr_b15e984c9d3ce172467f41784f3c1eb2d2d7b6605d9030ec1731d067	86.39	80.36	93.39	81.82	90.00	75.00	311	76	22	9	1	3
20120106_www2.rizospastis.gr_e9512e8ed6f6bd10b993373bec9cc17d175df950b960b0046e35da3f	88.79	93.95	84.17	66.67	75.00	60.00	202	13	38	3	1	2
20111220_www.express.gr_b653280ceb3725e0bf879e115a50c2f08b70fc2359a66f1489b29568	74.16	61.76	92.77	0.00	0.00	0.00	231	143	18	0	0	5
20120106_www1.rizospastis.gr_30d12031433cfe118d842ab19f305db0825668b5e0a57d6bf1e36f89	91.08	95.10	87.39	80.00	80.00	80.00	194	10	28	4	1	1
20111108_www.express.gr_f55f99a0ba28eafd617327ce280104e26403c489240a5b6a8f695838	69.25	57.01	88.18	0.00	0.00	0.00	179	135	24	0	0	6
20111125_www.express.gr_14f9f62d33e82fd04a24eae22121a78d1c99a4d02c2379150e9318f6	85.14	82.71	87.70	50.00	66.67	40.00	378	79	53	6	3	9
20120106_www.tovima.gr_5940ed0617315b880dbed5f098069a51cfe09eb6bdf4e07a2e64211a	80.65	80.51	80.80	0.00	0.00	0.00	223	54	53	0	1	8
20120106_www2.rizospastis.gr_4e4eaf02db02876450dc459fd997fb8c7cecbab449aed2ed2326526a	90.23	93.27	87.38	71.43	83.33	62.50	471	34	68	5	1	3
20111208_www.express.gr_7e6c81d6363b6b098fdb9209cb5e1eaeb8f6652188f39bed5a3fcc8e	79.77	71.28	90.55	0.00	0.00	0.00	412	166	43	0	0	13
20120104_www.tanea.gr_4856692393303ac0750faa08921b46275dbf7b8743a1784b3a02e16c	9.67	63.33	5.23	0.00	0.00	0.00	19	11	344	0	1	10
20120105_health.in.gr_84db9e562bf0c4d0615291729f4f4e7ea9f6bf332227db41acf2ea1c	89.10	94.70	84.12	33.33	100.00	20.00	143	8	27	1	0	4
20120106_www2.rizospastis.gr_d0eac29f1bac96e9ce4b5f20f280d7114946f07311a907d9cafcbe5f	90.95	93.83	88.24	90.00	100.00	81.82	608	40	81	9	0	2
20111124_www.express.gr_b265df49bdcd900f8f251ea5c3fefe09438ea7270187d1228ce54a87	69.94	57.10	90.24	54.55	60.00	50.00	185	139	20	3	2	3
20120106_www.tovima.gr_8cb36110ec08965bf63853a9febef058a14d3410fadd3b74fae577a5	82.02	89.02	76.04	83.33	100.00	71.43	146	18	46	5	0	2
20111110_www.express.gr_6731493104b964ea9ee16b34b11871b08ddca1452726df3e47a44c93	80.69	71.56	92.51	0.00	0.00	0.00	395	157	32	0	0	8
20120105_www.tovima.gr_6c13ebd6b1b775f164ce483856462aa70e0b621d6e1a83c136133edf	87.69	88.68	86.72	26.09	27.27	25.00	431	55	66	3	8	9
20120106_www2.rizospastis.gr_2a18d89155f262735d35e82738c20f88b2c5aed7ad87a9cd672b5df9	85.41	94.05	78.22	66.67	100.00	50.00	79	5	22	1	0	1
20111209_www.express.gr_9cacbe500f05dd8a84d8ceb89f45b220ba877c4bd9d37b07e1917200	76.28	65.21	91.88	0.00	0.00	0.00	283	151	25	0	0	8
20120106_www1.rizospastis.gr_021a03d9892b5122d55f70ae6d4cdad2674283c2ec16b6f7aae4e54c	71.19	88.98	59.32	50.00	100.00	33.33	105	13	72	1	0	2
20120106_www1.rizospastis.gr_e769aa28eac392e0799b29ca6171a3fb529a867e5978ecf9d47e56e1	91.35	91.77	90.94	97.56	100.00	95.24	301	27	30	20	0	1
20120106_www.gazzetta.gr_08c549a0919d357dd41899a171b9bd889cc8a0b0fff492502324918c	82.17	88.36	76.79	40.00	100.00	25.00	129	17	39	2	0	6
20120106_www.iatronet.gr_7b13aab24b934713b4482ff88814ae5abc0c5d616377b401392a5b08	70.49	56.49	93.70	61.54	48.98	82.76	892	687	60	24	25	5
20120106_www.ethnos.gr_a42db6b3ddeedd18a628ff1a3885527ca306bc24806702e14105a9f8	77.74	65.92	94.71	63.64	58.33	70.00	412	213	23	7	5	3
20111230_www.express.gr_c0f338f1ae6dc751438af63bf1597e1d3d616482420662d253c1735f	68.35	56.55	86.36	0.00	0.00	0.00	190	146	30	0	0	9
20120106_www.tovima.gr_755883832374b7f11e02561b77076936a5c5561df0d3115825ab1b2e	78.44	78.93	77.96	0.00	0.00	0.00	191	51	54	0	1	9
20120106_www.tovima.gr_1eb5534d2cbe955ec6ae37fd69543c89eb1ad465f855145f167ccd90	85.81	92.11	80.31	52.17	54.55	50.00	257	22	63	6	5	6
20120106_www2.rizospastis.gr_7e8a0d053145e23ee184f445fcbe04cc4f3ca0381c3a43480af6b3f9	88.71	90.66	86.84	66.67	100.00	50.00	165	17	25	2	0	2
20111109_www.express.gr_2376175721162e688c97059cfb03f2837079f90a08aa9f6367da76cf	78.61	68.83	91.64	0.00	0.00	0.00	329	149	30	0	0	7
20111209_www.express.gr_f212a6708594ea38e73b3fe1314db81c8589616b9328807d08c6d7e2	85.80	83.33	88.42	56.00	77.78	43.75	420	84	55	7	2	9
