file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_wiadomosci.gazeta.pl_4e987ff4700b94fe6e0827078d714af463a59af009733b25758ad781	88.89	86.59	91.31	0.00	0.00	0.00	536	83	51	0	1	14
20120104_www.wprost.pl_c053d2deaaf1c748b0f9bde19116651d0534fa64441c8637103a5e29	81.90	76.39	88.26	0.00	0.00	0.00	233	72	31	0	3	7
20120105_www.biolog.pl_18f25bfb9bb01f9fbf381bb9f11d90daa713d7739e8eb1475e750817	75.20	70.15	81.03	0.00	0.00	0.00	94	40	22	0	2	5
20120106_www.rmf24.pl_0ead2c203e6c19b561b33611f02c7d063f9ee982711b42c189ee379b	63.98	58.44	70.68	0.00	0.00	0.00	135	96	56	0	5	7
20111121_www.zdrowiutko.info_665904417a34e62564dd9d52ef582728b9f7655e1f5d8a4934115d6c	82.21	81.01	83.45	0.00	0.00	0.00	610	143	121	0	0	18
20120106_www.bankier.pl_332f048f36d15b41e2af00aee9259f25b613e541fe8d0be398ab7adf	74.32	67.90	82.09	0.00	0.00	0.00	110	52	24	0	0	4
20120105_www.zdrowiutko.info_5022f347590833960c9b8492bd7cbe47ced16b5e43fbf0a495c1a05b	60.73	59.13	62.42	0.00	0.00	0.00	191	132	115	0	0	8
20120106_wyborcza.pl_3dcaa2863c79ea77dcf61ac92e53b6e5b10631a8541e019a769d75f6	55.21	43.44	75.71	0.00	0.00	0.00	106	138	34	0	0	5
20111207_www.we-dwoje.pl_aadc8a9177b08dbda4327b28103e911dbf959368dee591196e2b8732	59.20	84.92	45.44	0.00	0.00	0.00	304	54	365	0	2	15
20120106_zdrowie.dziennik.pl_41a3b618e2860a726d88f90155cc12d3e22c36051851dbd398ebcecc	63.96	65.45	62.54	0.00	0.00	0.00	197	104	118	0	4	12
20120104_gornictwo.wnp.pl_e3e4ba3c5614b7d91bc4a20db20650a747ec27f7506e8bbf090f28b2	65.69	72.58	60.00	0.00	0.00	0.00	135	51	90	0	0	7
20111121_goodcontents.net_3bac60d11082c79c3c7691a22cf2e087f817faeb28420816ed7ef701	80.57	73.11	89.73	0.00	0.00	0.00	367	135	42	0	8	11
20120106_www.rmf24.pl_34a0ef2da5dcfb5d6d5a2d92d422be3a6790a18ad0d14da9fcf7ca92	71.16	65.25	78.24	0.00	0.00	0.00	169	90	47	0	4	9
20120106_wiadomosci.wp.pl_ede986dfb9ea0b055d421da8312cfe5c2cd21935ccb0240974bba0c4	1.12	1.01	1.27	0.00	0.00	0.00	5	492	389	0	1	11
20120106_wyborcza.pl_7863e2f7e4816822c9778bf9d0ba9b44390ca1b08506fed7bc2e32de	79.85	70.53	92.00	0.00	0.00	0.00	828	346	72	0	0	20
20120106_gornictwo.wnp.pl_df7191619c95661172c1fcb6f369d730675e1e367a48e9bc98dd93f9	67.32	83.33	56.47	0.00	0.00	0.00	275	55	212	0	0	14
20120106_waluty.wp.pl_15747fb12c1178c6aea602a0ef373e3734373d160f02618840647159	5.04	3.85	7.29	0.00	0.00	0.00	14	350	178	0	4	4
20111121_www.we-dwoje.pl_23e8eed1174fe689688251122a4acf4ece6619471fe85bc7bc656aa6	20.84	69.64	12.25	0.00	0.00	0.00	117	51	838	0	0	26
20111121_www.we-dwoje.pl_429187ccb9e87e6dfc4652d046e078c61e30166d483fe869fc19976e	82.91	78.40	87.97	0.00	0.00	0.00	490	135	67	0	18	14
20120106_www.rmf24.pl_7f5842e8e43fd5565317ab8861e87f8370174b9d947220c14baa9b2a	59.81	48.86	77.06	0.00	0.00	0.00	215	225	64	0	8	8
20111209_www.biolog.pl_0c40e93d3207fc5816cd35434625bd3e90d3c72be9e6c00b4b277958	83.04	80.00	86.32	0.00	0.00	0.00	164	41	26	0	2	4
20120106_tvp.info_ad39caa8103c89120e8be1fb5a1539a8530bc9e2b0729b24fcbdd3c5	85.77	78.74	94.18	0.00	0.00	0.00	1085	293	67	0	0	19
20120106_www.rmf24.pl_305c0f08634bf938ad15c3615190d4480b1c05adc84e3a4514676d8d	63.74	57.98	70.77	0.00	0.00	0.00	138	100	57	0	5	8
20111121_www.we-dwoje.pl_15d4a9a21844a96792bcbacd1aba7a58970b04e527ad8841c011f67a	82.72	78.06	87.99	0.00	0.00	0.00	249	70	34	0	6	6
