file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_www.ethnos.gr_3b5f67cacc3ead1a2b0f7ea99e704b65e0b723d7cb2e54b567099190	30.08	18.28	84.85	0.00	0.00	0.00	196	876	35	0	4	7
20120106_www.madata.gr_7fe67e5cad2bb97f9591b75debb7ab74fb06fff553080d7225b5b28b	88.81	90.33	87.35	0.00	0.00	0.00	794	85	115	0	1	31
20120106_news247.gr_9642177fd2e47bb2f105ff5d29a24bed2818abacac9ae5a27f744f07	83.98	81.15	87.01	0.00	0.00	0.00	663	154	99	0	26	28
20120106_www.ethnos.gr_4acbe762fc9067b1ac711dc400e09f5624e11cb5cecba6dd3f11863e	86.43	86.43	86.43	0.00	0.00	0.00	465	73	73	0	14	11
20120105_health.in.gr_4a7cc31923297628d65e4bb867cc70cd36d4943d943638e7c5c67110	87.65	85.94	89.43	0.00	0.00	0.00	550	90	65	0	0	17
20111107_www.express.gr_a22334a5897264c602d403563a377b23fe209d1eaa1e49c06510ca16	80.27	74.52	86.99	0.00	0.00	0.00	234	80	35	0	0	8
20120106_www1.rizospastis.gr_082fa9016c2096df4877f57acc73575eeb7f61307349a2e66adb623b	86.03	81.18	91.51	0.00	0.00	0.00	345	80	32	0	5	6
20111117_www.express.gr_d2562f3c6adb36b590741e0ab5f74e301958cba3810017779b579008	85.63	80.11	91.98	0.00	0.00	0.00	298	74	26	0	0	7
20120106_www.tanea.gr_2743af7d3edc812bc1f95226dd820db129f103e1fdcbab4747d48ca2	73.29	62.94	87.70	0.00	0.00	0.00	214	126	30	0	9	7
20120106_www2.rizospastis.gr_1393daa49ac0bd1888f5ad8b1f4b0026ba2088affae82ba7ba875d33	89.46	85.59	93.69	0.00	0.00	0.00	505	85	34	0	0	5
20120106_www.ekathimerini.gr_66c892f03f51842a17d8f50b3b8d78773079414488f4cc26419290d5	88.05	84.59	91.79	0.00	0.00	0.00	313	57	28	0	6	7
20120106_www1.rizospastis.gr_6324ccce3bf2584356381cf2d0a9f6b1ec45b8e85264a46283e22608	85.42	80.10	91.51	0.00	0.00	0.00	334	83	31	0	4	5
20120106_www.rizospastis.gr_b3a2647643910af92a4e94aa6af092dd222b919c18104ca46e5148fd	79.22	71.63	88.60	0.00	0.00	0.00	202	80	26	0	2	3
20120106_www2.rizospastis.gr_153049d6282cedbdce143ef6cc1ab7ec8e554ca00af0955afcfd58a3	92.49	90.93	94.11	0.00	0.00	0.00	1263	126	79	0	14	19
20120105_health.in.gr_95529ecbcd447882db17066571410eaa5abb659669410269e309d7ff	78.68	71.37	87.65	0.00	0.00	0.00	511	205	72	0	2	15
20120106_www.kavalanet.gr_439c1c31f81f17eb2bdb5534dcc59a6da4532b05c6c6583b269e2c0d	84.93	83.99	85.89	0.00	0.00	0.00	341	65	56	0	3	11
20120106_www2.rizospastis.gr_6877174498b98fffd102234307b963b4319128796e784e3eb00bfdc8	81.17	74.73	88.82	0.00	0.00	0.00	278	94	35	0	4	6
20111129_www.express.gr_43bbae2ad58c174e903cf0f7a4aa96207a86cf2a5d488ae808d0f663	85.58	79.44	92.76	0.00	0.00	0.00	282	73	22	0	0	7
20120106_www.imerisia.gr_a2be2693cc9f782331507fb88a7ca0d4e2dab3c9785a50d64606b5e8	91.07	90.26	91.90	0.00	0.00	0.00	454	49	40	0	2	10
20120106_www1.rizospastis.gr_ceb3b16b1edb4e9c17c96cecb18c8b7485a80f353fa986a9dddd2259	84.33	79.75	89.47	0.00	0.00	0.00	323	82	38	0	5	7
20120106_www1.rizospastis.gr_e53ffb7a7f150345dfe882e7ef338f8e1063da6319be5301ce2eb2f9	83.84	80.77	87.15	0.00	0.00	0.00	441	105	65	0	5	9
20120105_www.tovima.gr_281d8eb32b804880b2e3872d312977d42de48ad934565abff355c4a5	81.56	82.88	80.29	0.00	0.00	0.00	334	69	82	0	1	19
20120106_www.rizospastis.gr_a5dd180392c350fc5216a1d567f4f5f10801947349d28f25e9103517	82.52	74.84	91.97	0.00	0.00	0.00	229	77	20	0	1	2
20111108_www.express.gr_8d87eac6228b913fedfc02679a661fc6e5549935017c9961eb77e303	87.55	82.47	93.30	0.00	0.00	0.00	334	71	24	0	0	6
20120106_www.rizospastis.gr_19eb948b0ebf60960660fdec71812591b074d933dd9428469fa12602	70.66	66.12	75.86	0.00	0.00	0.00	242	124	77	0	3	5
20111215_www.express.gr_c320a7f3e07dca9df780b5037300e0ff5707dd591963fc6c1e06583f	87.55	83.22	92.35	0.00	0.00	0.00	471	95	39	0	8	13
20120106_www.tovima.gr_e86e96f302600f04a179aed847390294542f51d1503da4b522c54ba8	87.08	83.91	90.50	0.00	0.00	0.00	438	84	46	0	1	11
20120106_www2.rizospastis.gr_6c1891ba7050580ca6c1d46be688b48b0f2000aac3b0b3eb370922bf	83.19	77.49	89.78	0.00	0.00	0.00	334	97	38	0	4	5
20120105_health.in.gr_2d5283f445d02655a1938ade9ef89594f9f3703bcccbcdab7e34ebef	84.72	81.51	88.18	0.00	0.00	0.00	388	88	52	0	0	11
20111103_www.express.gr_b790b5da5f6a30c85f59855f847023204bb8b8f289a2c430be3f8e10	88.79	83.82	94.39	0.00	0.00	0.00	404	78	24	0	0	6
20120106_www1.rizospastis.gr_efb243352900c75b75af5f47c36ab1410908dd5082cbde5280654b01	81.97	75.50	89.64	0.00	0.00	0.00	225	73	26	0	3	4
20120106_www2.rizospastis.gr_41d4e64dcd0c98b6230384caa2b7c344d9e5f29d2cede980c9903f76	94.20	93.90	94.49	0.00	0.00	0.00	1217	79	71	0	10	17
20120104_www.ethnos.gr_5683f335ca018cb298ef4c230fe01cd48e2cf9274e8b2a8102fd2861	88.16	88.61	87.71	0.00	0.00	0.00	521	67	73	0	0	18
20120106_www.tanea.gr_3636bb961fc41b8cea72f7318753d851c18e45d9733070b62bde3763	64.20	52.07	83.70	0.00	0.00	0.00	113	104	22	0	3	3
20111115_www.express.gr_acb32363b90ee8aed08fb756afea5c8f035162a21dbf9c4d89156667	88.50	84.14	93.35	0.00	0.00	0.00	435	82	31	0	0	9
