file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120105_www.iatronet.gr_a7fac937931bd32d79c8a3bfc62a8c40fa80040d39a0a4eb4217b899	68.29	87.50	56.00	0.00	0.00	0.00	28	4	22	0	0	3
20111223_www.express.gr_374762ff4e1b04230ae3e3f963a915f8bdc31896297eb788bb6fc9b1	94.30	95.62	93.02	0.00	0.00	0.00	240	11	18	0	0	6
20120106_www2.rizospastis.gr_8e1358b4af8ab46e79216e8c3e5c757a4e602d1a9fd24cadbc05a47e	92.61	97.60	88.11	0.00	0.00	0.00	163	4	22	0	0	5
20120106_www.ethnos.gr_b15e984c9d3ce172467f41784f3c1eb2d2d7b6605d9030ec1731d067	91.67	94.29	89.19	0.00	0.00	0.00	297	18	36	0	0	12
20120106_www2.rizospastis.gr_e9512e8ed6f6bd10b993373bec9cc17d175df950b960b0046e35da3f	94.17	97.76	90.83	0.00	0.00	0.00	218	5	22	0	0	5
20111220_www.express.gr_b653280ceb3725e0bf879e115a50c2f08b70fc2359a66f1489b29568	92.99	92.80	93.17	0.00	0.00	0.00	232	18	17	0	0	5
20120106_www1.rizospastis.gr_30d12031433cfe118d842ab19f305db0825668b5e0a57d6bf1e36f89	93.68	97.56	90.09	0.00	0.00	0.00	200	5	22	0	0	5
20111108_www.express.gr_f55f99a0ba28eafd617327ce280104e26403c489240a5b6a8f695838	90.73	92.35	89.16	0.00	0.00	0.00	181	15	22	0	0	6
20111125_www.express.gr_14f9f62d33e82fd04a24eae22121a78d1c99a4d02c2379150e9318f6	92.51	93.38	91.65	0.00	0.00	0.00	395	28	36	0	0	15
20120106_www.tovima.gr_5940ed0617315b880dbed5f098069a51cfe09eb6bdf4e07a2e64211a	88.59	95.02	82.97	0.00	0.00	0.00	229	12	47	0	0	8
20120106_www2.rizospastis.gr_4e4eaf02db02876450dc459fd997fb8c7cecbab449aed2ed2326526a	96.23	97.89	94.62	0.00	0.00	0.00	510	11	29	0	0	8
20111208_www.express.gr_7e6c81d6363b6b098fdb9209cb5e1eaeb8f6652188f39bed5a3fcc8e	93.69	94.42	92.97	0.00	0.00	0.00	423	25	32	0	0	13
20120104_www.tanea.gr_4856692393303ac0750faa08921b46275dbf7b8743a1784b3a02e16c	11.59	67.65	6.34	0.00	0.00	0.00	23	11	340	0	0	10
20120105_health.in.gr_84db9e562bf0c4d0615291729f4f4e7ea9f6bf332227db41acf2ea1c	80.63	72.64	90.59	0.00	0.00	0.00	154	58	16	0	0	5
20120106_www2.rizospastis.gr_d0eac29f1bac96e9ce4b5f20f280d7114946f07311a907d9cafcbe5f	97.18	99.39	95.07	0.00	0.00	0.00	655	4	34	0	0	11
20111124_www.express.gr_b265df49bdcd900f8f251ea5c3fefe09438ea7270187d1228ce54a87	92.12	93.03	91.22	0.00	0.00	0.00	187	14	18	0	0	6
20120106_www.tovima.gr_8cb36110ec08965bf63853a9febef058a14d3410fadd3b74fae577a5	84.73	94.84	76.56	0.00	0.00	0.00	147	8	45	0	0	7
20111110_www.express.gr_6731493104b964ea9ee16b34b11871b08ddca1452726df3e47a44c93	94.69	95.48	93.91	0.00	0.00	0.00	401	19	26	0	0	8
20120105_www.tovima.gr_6c13ebd6b1b775f164ce483856462aa70e0b621d6e1a83c136133edf	93.49	97.80	89.54	0.00	0.00	0.00	445	10	52	0	0	12
20120106_www2.rizospastis.gr_2a18d89155f262735d35e82738c20f88b2c5aed7ad87a9cd672b5df9	89.01	94.44	84.16	0.00	0.00	0.00	85	5	16	0	0	2
20111209_www.express.gr_9cacbe500f05dd8a84d8ceb89f45b220ba877c4bd9d37b07e1917200	93.79	94.41	93.18	0.00	0.00	0.00	287	17	21	0	0	8
20120106_www1.rizospastis.gr_021a03d9892b5122d55f70ae6d4cdad2674283c2ec16b6f7aae4e54c	90.52	98.67	83.62	0.00	0.00	0.00	148	2	29	0	0	3
20120106_www1.rizospastis.gr_e769aa28eac392e0799b29ca6171a3fb529a867e5978ecf9d47e56e1	87.66	92.03	83.69	0.00	0.00	0.00	277	24	54	0	0	21
20120106_www.gazzetta.gr_08c549a0919d357dd41899a171b9bd889cc8a0b0fff492502324918c	88.54	95.21	82.74	0.00	0.00	0.00	139	7	29	0	0	8
20120106_www.iatronet.gr_7b13aab24b934713b4482ff88814ae5abc0c5d616377b401392a5b08	81.99	74.21	91.60	0.00	0.00	0.00	872	303	80	0	0	29
20120106_www.ethnos.gr_a42db6b3ddeedd18a628ff1a3885527ca306bc24806702e14105a9f8	85.81	80.08	92.41	0.00	0.00	0.00	402	100	33	0	0	10
20111230_www.express.gr_c0f338f1ae6dc751438af63bf1597e1d3d616482420662d253c1735f	87.78	87.39	88.18	0.00	0.00	0.00	194	28	26	0	0	9
20120106_www.tovima.gr_755883832374b7f11e02561b77076936a5c5561df0d3115825ab1b2e	88.11	95.69	81.63	0.00	0.00	0.00	200	9	45	0	0	9
20120106_www.tovima.gr_1eb5534d2cbe955ec6ae37fd69543c89eb1ad465f855145f167ccd90	90.15	93.31	87.19	0.00	0.00	0.00	279	20	41	0	0	12
20120106_www2.rizospastis.gr_7e8a0d053145e23ee184f445fcbe04cc4f3ca0381c3a43480af6b3f9	92.14	94.97	89.47	0.00	0.00	0.00	170	9	20	0	0	4
20111109_www.express.gr_2376175721162e688c97059cfb03f2837079f90a08aa9f6367da76cf	94.50	95.71	93.31	0.00	0.00	0.00	335	15	24	0	0	7
20111209_www.express.gr_f212a6708594ea38e73b3fe1314db81c8589616b9328807d08c6d7e2	92.96	94.17	91.79	0.00	0.00	0.00	436	27	39	0	0	16
20120106_www2.rizospastis.gr_92c6d53173a3dde62f6b1f10e9bc3d63ad18a1fbfc0593cf938cd84c	94.44	95.97	92.97	0.00	0.00	0.00	238	10	18	0	0	3
