file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120117_glavnoe.ua_41ac28886c5ea26376f4973656130c09bed726a1699f756516c4d3d0	78.71	75.36	82.38	0.00	0.00	0.00	159	52	34	0	0	9
20111128_www.novopol.ru_8bd7bb61aff1884e017871c981eb9ea01120a132627812a305c8b4b3	88.32	92.81	84.24	0.00	0.00	0.00	155	12	29	0	0	8
20120106_news.samaratoday.ru_9474d4030e8ba3d2a943aa15a4628d64659de2b6780c74d911cbe458	94.24	98.71	90.16	0.00	0.00	0.00	229	3	25	0	0	6
20120117_www.ria.ru_1c44109cedff9b8a5e054dd489303bbc028febd6611050a4b315ae2d	78.10	68.48	90.87	0.00	0.00	0.00	239	110	24	0	0	9
20120117_nbnews.com.ua_bb83a1f2b55e7079b746f573cc6d8b3ff782d414c67d5c45791ff0da	86.73	94.44	80.19	0.00	0.00	0.00	85	5	21	0	0	5
20111128_www.54rus.org_d4ca4851d04858822d336639f9f929d2534bb775a234b77e87a46db1	86.51	92.59	81.17	0.00	0.00	0.00	125	10	29	0	0	7
20111128_www.ca-news.org_efd1aaa1a79fbba3879315af1ca0a8354a00af3df26ca2323da8e789	90.83	93.55	88.26	0.00	0.00	0.00	203	14	27	0	0	7
20120106_www.regnum.ru_30f1d0887d420e9e7632a8d76374ca3a37a01171affb1dc0c778783a	80.73	88.59	74.16	0.00	0.00	0.00	132	17	46	0	0	5
20120106_rus.ruvr.ru_728f3d8ec0e6248172f881c63434592641f72a6d72d155c8e7e723f0	82.19	91.17	74.82	0.00	0.00	0.00	413	40	139	0	0	16
20111209_www.health-ua.org_80162b2dcb8fd58a6f9ba5efdfb917ff0989788db273617db83808dd	79.67	98.65	66.82	0.00	0.00	0.00	292	4	145	0	0	10
20120117_www.argumenti.ru_e4dcced69d2c19877925b98606ff41d2c6b3a40ceba73b59c9190b51	70.79	95.37	56.28	0.00	0.00	0.00	309	15	240	0	0	14
20120106_primamedia.ru_77eca7ca6623ca1ac72b78ec2ed0961fb32970d01a0b014229e00ab0	94.50	97.66	91.54	0.00	0.00	0.00	292	7	27	0	0	6
20120106_vrn.kp.ru_4481fbbd10a3bec5ba28c38dd1d251d519ccfd1d175cca17e149b764	2.75	1.85	5.32	0.00	0.00	0.00	14	743	249	0	0	7
20120106_news.liga.net_a35ece8fbd5af8c7f07c5f1e63d0d5c422edeea53feefc664ab35582	89.27	93.48	85.43	0.00	0.00	0.00	129	9	22	0	0	4
20111128_www.eurolab.ua_265d038a62e38e494a1ff402790d8f5d92fbffdada6bbd7c83ee5354	89.62	94.80	84.97	0.00	0.00	0.00	164	9	29	0	0	7
20111128_russian-bazaar.com_6a49ccdcd2b1593e0d20b3a4f11ea91901744aef45355eaeb25c3c07	87.13	90.30	84.18	0.00	0.00	0.00	149	16	28	0	0	4
20120106_polit.ru_7a6bdb692f9769ce270ebf54258f7a3ebe7eb571647b99f40ebcf94a	94.75	97.24	92.38	0.00	0.00	0.00	388	11	32	0	0	7
