file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120112_www.scotsman.com_05fc82470d64b6000b7e2bebc552b812a0d8708cd7935287e992f6ac	94.27	96.52	92.12	0.00	0.00	0.00	444	16	38	0	0	16
20120112_www.dailytelegraph.com.au_19da765522c25f1e05b4e2e5c71ead9d2a29c56f410c0e9466d84987	87.19	85.10	89.39	0.00	0.00	0.00	337	59	40	0	0	15
20111215_www.google.com_cdb26ea5a65abb028b8670a95d873fd0db5b7494bc03a29153cfabed	92.86	93.09	92.62	0.00	0.00	0.00	364	27	29	0	0	11
20120117_allafrica.com_ca8306a6e2b39b6e3390076bae8b3db6d31234d8ff6dd0ff5480512a	73.97	65.61	84.77	0.00	0.00	0.00	206	108	37	0	0	6
20120112_www.theage.com.au_3b2621b040935fc7babe189f04a8195e5d6d42f318738af356788972	89.90	93.19	86.83	0.00	0.00	0.00	178	13	27	0	0	10
20120112_www.bbc.co.uk_43f849f890fd1367180abcc0c8b8ae3faf43c4b09a53371d52e33efe	71.55	88.64	59.98	0.00	0.00	0.00	562	72	375	0	0	36
20120117_www.bbc.co.uk_ad83ea8e08d8bd9271e717ba6eeaff8101d3e810c810c17c84451469	54.46	93.96	38.34	0.00	0.00	0.00	171	11	275	0	0	19
20120117_www.mirror.co.uk_33b2a6dd191f2233bfa3c1ef3a49c492b505832883d3050e1940961b	92.72	94.49	91.03	0.00	0.00	0.00	497	29	49	0	0	19
20120117_www.nzherald.co.nz_63f4577ddd683088d27fd6492f831bb6a82726aa2da4eb42f87e9961	92.09	93.35	90.86	0.00	0.00	0.00	646	46	65	0	0	29
20120117_www.yorkshirepost.co.uk_50c87a669df9177b29c3a5d3019d875e04957d02d996b8bb2aac1801	93.20	96.24	90.35	0.00	0.00	0.00	384	15	41	0	0	16
20120112_www.forbes.com_06573abe0d2325fb80b1052a1c35174ba5f221041c38d5faf508b603	93.31	94.01	92.62	0.00	0.00	0.00	565	36	45	0	0	9
20120112_www.cbc.ca_130930eda8db2366fb07c8bcc86b1a960ac1e07d67e36909de294ace	87.39	88.94	85.90	0.00	0.00	0.00	201	25	33	0	0	10
20111215_www.bbc.co.uk_1cf23adb7a882e3c2684f4ef8a0b9f10a45fe51c00624f3307d1cbee	90.40	93.00	87.94	0.00	0.00	0.00	452	34	62	0	0	23
20120112_www.jta.org_4a3379d1f9ec531d5a916677a5a73da5877555db9a120018deeaadb3	78.93	88.06	71.52	0.00	0.00	0.00	354	48	141	0	0	11
20120112_www.azfamily.com_901416d2d30deb043a1da49860792aee2db6df9ed7892be62b8290ce	63.20	48.08	92.18	0.00	0.00	0.00	613	662	52	0	0	20
20120117_www.voxy.co.nz_9822c3f85f78abf468f9e7670d120cd101c2e5cca1defd3b2a312240	90.56	92.95	88.28	0.00	0.00	0.00	211	16	28	0	0	8
20120117_vitals.msnbc.msn.com_446c16a3f7e197591efce13b4ab472f3462cd95375d64b6ec18e8d43	4.92	3.54	8.04	0.00	0.00	0.00	18	490	206	0	0	6
20120112_www.radionz.co.nz_019b7a4433f39cc0bb4134f3fdb4aef3ccc81b7d442d811868a1aa61	88.89	88.77	89.01	0.00	0.00	0.00	332	42	41	0	0	17
20120112_www.slashgear.com_aa9a030c90af5872c76046a4801e9c3a704b820c13ccb4842159f709	92.81	95.36	90.40	0.00	0.00	0.00	226	11	24	0	0	5
20120112_www.cbc.ca_2013ab16a33b8e9a328db6d85e9640d6fdc1f27529f5c142819b392b	88.92	88.79	89.05	0.00	0.00	0.00	301	38	37	0	0	10
20120112_yourlife.usatoday.com_ebe50592eeff17817363219c543164cc48dd75d9b67e95c8cb630c69	83.05	75.64	92.06	0.00	0.00	0.00	649	209	56	0	0	24
20111215_www.dailymail.co.uk_d0ea63908ff796a09c45b95e841dfac33563e802387991bcc135fa4a	89.91	95.96	84.58	0.00	0.00	0.00	499	21	91	0	0	24
20120117_lifestyle.aol.co.uk_03bd3f3ec24087f69f7cc62ad2014eefaa0653bf0aed586e6dac305b	87.16	91.49	83.23	0.00	0.00	0.00	129	12	26	0	0	6
20120117_www.news.com.au_45ec13db07ca54a903d0b2f1ab5560495b485cdc62e5e573caaa8bfc	93.38	96.49	90.46	0.00	0.00	0.00	275	10	29	0	0	11
20120117_www.indianexpress.com_9f97c347cb56cdb2f44406a269d038ab499160f00601ff033fc0334d	90.48	94.53	86.76	0.00	0.00	0.00	190	11	29	0	0	9
20120117_www.gmanetwork.com_a3c1ac3e865f27770d7ead834a1ac09d3e544a5148721a6270991dc2	91.27	89.78	92.80	0.00	0.00	0.00	580	66	45	0	0	19
20120112_www.christian.org.uk_cb17ae52b290ea628635022a174dc740094a13675818745240a199a9	83.97	94.87	75.32	0.00	0.00	0.00	296	16	97	0	0	19
20120117_www.dailymail.co.uk_d2047223c1ca302714775c2e00e6b7f6a24a339fb4cbbb1ff6f96b6a	91.29	96.45	86.65	0.00	0.00	0.00	435	16	67	0	0	22
